Gene,Log_Tom2d
PITG_13576,0.68830983
PITG_13578,0.475685338
PITG_13579,0.60533836
PITG_13580,0.340038736
PITG_13581,0.336587442
PITG_13582,0.585049502
PITG_13583,0.381368298
PITG_13584,0.99828332
PITG_13586,-0.150604597
PITG_13587,0.046716197
PITG_13588,-0.262956359
PITG_13589,-0.202607503
PITG_13590,-0.195597505
PITG_13593,0.80929145
PITG_13595,0.090626155
PITG_13596,-0.67071317
PITG_13597,-0.314643714
PITG_13599,-0.262417053
PITG_13600,0.350091323
PITG_13601,0.675757762
PITG_13602,0.344977756
PITG_13603,0.758326326
PITG_13604,0.420736306
PITG_13605,0.091145526
PITG_13606,0.700691374
PITG_13607,-0.677385753
PITG_13608,-0.258881868
PITG_13609,-0.142832996
PITG_13610,0.407742241
PITG_13612,0.776051796
PITG_13613,0.463102959
PITG_13614,-0.797211604
PITG_13615,0.603889609
PITG_13616,0.649631088
PITG_13617,0.138633338
PITG_13618,0.098427306
PITG_13619,0.830284031
PITG_13620,0.038908988
PITG_13621,0.616352214
PITG_13622,-0.675440431
PITG_13623,-0.577616533
PITG_13624,0.538569077
PITG_13625,-0.426778615
PITG_13626,0.330229235
PITG_13628,0.406296846
PITG_13631,0.37722594
PITG_13632,1.168400068
PITG_13633,0.070330382
PITG_13634,-0.432300164
PITG_13635,-0.286885696
PITG_13636,1.27106296
PITG_13638,1.482499853
PITG_13641,0.050207375
PITG_13644,0.733582988
PITG_13647,0.07829307
PITG_13648,0.453275324
PITG_13649,0.108373317
PITG_13650,-0.336776186
PITG_13651,0.317887892
PITG_13652,-0.303818485
PITG_13654,-0.204365906
PITG_13655,0.007714719
PITG_13657,0.372822095
PITG_13658,-0.577529237
PITG_13659,0.452820892
PITG_13660,0.942525932
PITG_13661,0.80216572
PITG_13662,-0.436707393
PITG_13663,0.620938412
PITG_13664,0.468802302
PITG_13665,-0.484927247
PITG_13666,0.47215777
PITG_13669,-0.095510094
PITG_13671,1.844522355
PITG_13672,-0.287463843
PITG_13673,-3.002239029
PITG_13674,0.134907014
PITG_13675,0.020873307
PITG_13676,-0.564637163
PITG_13677,0.499421474
PITG_13678,0.553182974
PITG_13679,-0.215082883
PITG_13680,1.07838146
PITG_13681,0.040697636
PITG_13682,-0.305093832
PITG_13683,-0.249330597
PITG_13686,0.465027654
PITG_13687,-0.347104967
PITG_13688,0.048554415
PITG_13689,-0.866984849
PITG_13690,-0.340154352
PITG_13691,-0.102365029
PITG_13692,-0.384249074
PITG_13693,-0.16543756
PITG_13695,-0.5626113
PITG_13696,-0.246992381
PITG_13697,-0.171912629
PITG_13698,-0.228140193
PITG_13699,-0.328323053
PITG_13700,-0.544262903
PITG_13704,-0.16951967
PITG_13707,-0.174206032
PITG_13708,-0.969983028
PITG_13709,-0.203297254
PITG_13710,-0.178725156
PITG_13711,0.363199031
PITG_13712,-0.409043044
PITG_13713,0.153038022
PITG_13715,0.037441221
PITG_13716,-0.58821521
PITG_13717,-0.963423064
PITG_13718,-0.189912545
PITG_13719,0.48740727
PITG_13720,0.230101992
PITG_13721,-0.738641676
PITG_13722,-0.954690502
PITG_13724,0.441836446
PITG_13725,0.151735744
PITG_13726,-0.724524178
PITG_13727,-0.344335024
PITG_13728,-0.984044148
PITG_13729,-1.010072784
PITG_13730,-0.344604799
PITG_13732,-0.679893464
PITG_13733,0.284106805
PITG_13734,0.131999883
PITG_13735,-0.135803476
PITG_13736,-0.413549504
PITG_13737,-2.164862151
PITG_13738,-0.575835754
PITG_13739,0.236411833
PITG_13740,-0.07110255
PITG_13744,0.364957501
PITG_13745,-0.840661848
PITG_13746,0.182078981
PITG_13747,-0.351888879
PITG_13748,-1.119067128
PITG_13749,-0.706168641
PITG_13750,-0.291984574
PITG_13751,-0.087046221
PITG_13752,-0.752154174
PITG_13753,-1.117515869
PITG_13754,-0.303212876
PITG_13755,0.278229876
PITG_13756,0.148648632
PITG_13757,-0.316984739
PITG_13758,-1.108853286
PITG_13759,0.513377792
PITG_13760,0.133641175
PITG_13761,0.06941456
PITG_13762,-0.202149121
PITG_13763,-1.223419583
PITG_13764,0.440500837
PITG_13765,-0.344530317
PITG_13766,-0.280210931
PITG_13767,-0.397396348
PITG_13768,-0.975751701
PITG_13769,-0.457840866
PITG_13770,-0.446269564
PITG_13771,0.139486101
PITG_13772,0.07355492
PITG_13773,-0.486674697
PITG_13774,-0.138823328
PITG_13775,-0.666077226
PITG_13776,-0.545831178
PITG_13778,0.197412171
PITG_13779,-0.205661434
PITG_13780,0.412583045
PITG_13781,-0.204420695
PITG_13783,-0.281304941
PITG_13785,1.191083397
PITG_13788,0.154816675
PITG_13789,-0.234667234
PITG_13790,-0.487289916
PITG_13791,-0.455424195
PITG_13792,-0.051495699
PITG_13793,0.454402241
PITG_13794,-0.308752366
PITG_13795,0.367873961
PITG_13796,-0.402216734
PITG_13797,-0.084173625
PITG_13801,-0.265251162
PITG_13802,-0.370952657
PITG_13803,-0.903402189
PITG_13804,-0.685549775
PITG_13805,0.351695174
PITG_13806,-0.020249206
PITG_13807,-1.777605247
PITG_13808,-0.381469246
PITG_13809,-0.814745173
PITG_13814,0.073992771
PITG_13815,0.054864518
PITG_13816,0.167213414
PITG_13817,-0.762771182
PITG_13819,-0.348619138
PITG_13824,0.334765147
PITG_13825,-0.123549879
PITG_13826,-2.295077131
PITG_13827,-0.978897327
PITG_13828,0.175960218
PITG_13829,-0.313038619
PITG_13830,0.206181639
PITG_13831,-0.242469078
PITG_13832,-0.455094338
PITG_13833,-0.497231366
PITG_13834,-0.676304111
PITG_13835,-0.956638658
PITG_13836,-0.312247484
PITG_13837,-0.137243009
PITG_13838,-0.113150172
PITG_13839,-0.397037292
PITG_13840,-0.725451227
PITG_13841,-0.65089221
PITG_13842,-0.52013442
PITG_13843,1.146241884
PITG_13844,0.067661293
PITG_13845,-1.089465039
PITG_13846,0.265705902
PITG_13847,0.197548043
PITG_13848,-0.562006283
PITG_13849,-1.18288005
PITG_13850,-0.079462681
PITG_13851,0.061483901
PITG_13852,-0.324320522
PITG_13853,-1.311534592
PITG_13854,0.14494063
PITG_13855,0.118852312
PITG_13856,0.235822203
PITG_13858,-0.249234403
PITG_13860,-0.465812538
PITG_13861,-1.414953413
PITG_13862,0.273112541
PITG_13863,-0.111993953
PITG_13865,-0.632933048
PITG_13866,-0.130855977
PITG_13867,-0.172585864
PITG_13868,0.052627521
PITG_13873,-0.472108437
PITG_13874,0.016902
PITG_13875,0.15688764
PITG_13879,0.168845037
PITG_13880,1.13672079
PITG_13881,0.468915892
PITG_13882,-0.239220535
PITG_13883,-0.151097777
PITG_13887,-0.260874953
PITG_13888,0.555648298
PITG_13889,0.091137414
PITG_13890,0.210199841
PITG_13891,0.118039356
PITG_13892,-0.097590763
PITG_13893,-0.305149457
PITG_13894,0.533545223
PITG_13895,0.211736498
PITG_13896,0.199688385
PITG_13897,-0.278350051
PITG_13898,0.768467326
PITG_13899,0.304704215
PITG_13900,0.140409988
PITG_13901,-0.241632972
PITG_13902,-0.581321247
PITG_13903,-0.113637815
PITG_13904,-0.939621112
PITG_13905,0.00198692
PITG_13906,-0.082204329
PITG_13907,0.105122904
PITG_13908,-0.268179519
PITG_13909,0.577669254
PITG_13910,0.216620459
PITG_13911,0.277133477
PITG_13912,0.261077519
PITG_13913,-0.255554114
PITG_13914,0.734300047
PITG_13915,-0.598406829
PITG_13916,
PITG_13917,-0.324836055
PITG_13918,-0.326094825
PITG_13919,-0.346715707
PITG_13920,-0.174223809
PITG_13921,-0.013290248
PITG_13922,-0.185067765
PITG_13923,0.13569779
PITG_13924,0.390992492
PITG_13925,-0.063099065
PITG_13926,0.329174372
PITG_13927,-0.777290277
PITG_13929,-0.084721148
PITG_13930,-0.55904777
PITG_13934,0.741833438
PITG_13935,-0.305196738
PITG_13936,-0.161237602
PITG_13937,0.542092364
PITG_13938,-0.768271941
PITG_13939,-0.757111251
PITG_13940,-0.095904092
PITG_13941,-0.373420515
PITG_13942,0.474375917
PITG_13946,0.235242291
PITG_13947,-0.520369456
PITG_13948,-0.450110006
PITG_13949,
PITG_13950,-0.191696939
PITG_13951,-1.136141472
PITG_13952,-0.262991978
PITG_13953,-0.574188089
PITG_13954,
PITG_13955,-0.979602865
PITG_13956,-0.289363576
PITG_13957,-0.684887472
PITG_13959,0.203182906
PITG_13960,-0.101105715
PITG_13961,1.344675104
PITG_13963,0.31329302
PITG_13964,-0.44777169
PITG_13965,-0.358467152
PITG_13966,-0.193315299
PITG_13967,0.488558946
PITG_13968,-0.060239196
PITG_13969,0.082894952
PITG_13970,-1.226299518
PITG_13971,-0.554682601
PITG_13972,-0.57835218
PITG_13973,0.084050018
PITG_13974,0.086730301
PITG_13975,0.165876727
PITG_13976,-0.45930977
PITG_13977,-0.376860253
PITG_13979,0.856052833
PITG_13980,-0.519789815
PITG_13981,-0.109557869
PITG_13983,0.056479465
PITG_13985,-1.62429698
PITG_13986,0.066836015
PITG_13987,0.377138839
PITG_13988,0.203419392
PITG_13989,-0.343344881
PITG_13990,0.610903198
PITG_13991,-0.078138823
PITG_13992,-0.302595389
PITG_13994,0.00486872
PITG_13995,0.491831701
PITG_13997,-1.065078111
PITG_13998,-0.62316614
PITG_13999,0.107418953
PITG_14000,-0.318853572
PITG_14001,-0.101725666
PITG_14002,-0.495381483
PITG_14003,-0.623074462
PITG_14005,-0.221389073
PITG_14006,-0.657990629
PITG_14007,-0.289311219
PITG_14008,-0.572957749
PITG_14009,-0.412457983
PITG_14010,0.543149235
PITG_14012,-0.031043826
PITG_14013,0.417407376
PITG_14014,-0.447279467
PITG_14015,-0.045868208
PITG_14016,0.720362348
PITG_14018,0.013192295
PITG_14020,0.133200097
PITG_14021,-0.102690594
PITG_14022,0.069842749
PITG_14023,0.576402779
PITG_14024,0.077326706
PITG_14025,-0.169358339
PITG_14026,-0.195908066
PITG_14027,1.30854172
PITG_14028,0.286759059
PITG_14029,0.049314433
PITG_14030,-0.013806944
PITG_14032,0.132210532
PITG_14033,-0.101344539
PITG_14034,0.037089885
PITG_14036,-0.08239198
PITG_14037,0.433204122
PITG_14038,-0.330937773
PITG_14039,-0.167156909
PITG_14040,0.318291352
PITG_14041,-0.107773356
PITG_14042,-0.908177207
PITG_14043,0.117970821
PITG_14044,-0.587635978
PITG_14045,0.169441329
PITG_14046,0.563617402
PITG_14047,-1.724327445
PITG_14048,-0.176767008
PITG_14049,0.317676752
PITG_14050,0.246792855
PITG_14051,-0.351684268
PITG_14052,0.107308494
PITG_14054,0.65860853
PITG_14055,0.233339637
PITG_14056,0.139657356
PITG_14057,1.10954726
PITG_14058,0.220278591
PITG_14059,0.045343472
PITG_14060,0.470243756
PITG_14061,0.386513733
PITG_14062,0.132468
PITG_14063,0.292029869
PITG_14065,-0.179146699
PITG_14066,-0.279873994
PITG_14067,0.158703064
PITG_14068,
PITG_14070,0.09565916
PITG_14071,0.092723874
PITG_14075,1.33310754
PITG_14076,1.212655805
PITG_14077,0.039322513
PITG_14078,0.122009034
PITG_14081,-0.296583345
PITG_14082,1.086881398
PITG_14083,0.407772883
PITG_14084,-0.223541272
PITG_14086,0.54831987
PITG_14087,0.869576276
PITG_14088,0.694965578
PITG_14089,0.068312594
PITG_14091,0.641803353
PITG_14092,0.42707266
PITG_14093,0.39421447
PITG_14094,0.435205909
PITG_14095,-0.196962091
PITG_14096,0.173067314
PITG_14097,-0.44427715
PITG_14099,0.003011372
PITG_14100,0.680203669
PITG_14101,-0.241202271
PITG_14102,0.65804059
PITG_14103,0.497792752
PITG_14104,0.163750802
PITG_14105,0.383393239
PITG_14106,0.046031327
PITG_14107,0.833914401
PITG_14108,0.627855257
PITG_14109,0.439024053
PITG_14110,-0.92551234
PITG_14111,-0.442415687
PITG_14112,0.393879695
PITG_14113,0.931550474
PITG_14114,0.125364101
PITG_14118,0.117318274
PITG_14119,0.53136096
PITG_14121,0.481712883
PITG_14123,0.61479173
PITG_14124,-0.649702797
PITG_14126,-0.797643972
PITG_14127,-0.000402768
PITG_14129,0.126064487
PITG_14130,1.159911485
PITG_14131,-0.225395352
PITG_14132,0.624775196
PITG_14133,-0.700293917
PITG_14134,-0.394988433
PITG_14135,0.686210632
PITG_14136,0.440524037
PITG_14137,0.010428745
PITG_14138,0.064669156
PITG_14139,0.181498025
PITG_14140,0.490143754
PITG_14141,-0.437168022
PITG_14145,0.419349348
PITG_14146,-0.142697591
PITG_14147,0.066606346
PITG_14148,0.177724175
PITG_14151,-0.459272068
PITG_14152,0.703889503
PITG_14155,-0.181704909
PITG_14156,-0.052957471
PITG_14159,0.209146387
PITG_14160,0.139299867
PITG_14161,-0.150263878
PITG_14162,-0.134988574
PITG_14163,-0.386296486
PITG_14165,-0.306421106
PITG_14166,0.205644637
PITG_14167,0.582319609
PITG_14168,1.166845325
PITG_14169,-0.296017143
PITG_14170,0.372366429
PITG_14171,-0.097610685
PITG_14172,0.411627477
PITG_14173,-0.852113028
PITG_14174,0.515880163
PITG_14175,-1.050727736
PITG_14176,-0.943260214
PITG_14177,0.389637906
PITG_14178,0.037643915
PITG_14179,0.373623187
PITG_14180,-0.874438852
PITG_14181,-0.637927178
PITG_14182,0.498558203
PITG_14184,-0.123454408
PITG_14187,-0.024648604
PITG_14188,0.33562368
PITG_14189,0.415434796
PITG_14190,-0.040011074
PITG_14192,0.093784257
PITG_14193,0.395192179
PITG_14194,-0.286212646
PITG_14195,-0.522798639
PITG_14196,-0.013943452
PITG_14197,0.803870579
PITG_14198,0.399007443
PITG_14199,0.156049364
PITG_14203,-0.009303478
PITG_14206,0.035994661
PITG_14207,0.693574465
PITG_14208,0.551702215
PITG_14210,0.100967622
PITG_14211,0.583905612
PITG_14212,0.240418387
PITG_14213,1.300839278
PITG_14214,1.579756016
PITG_14215,-0.287250957
PITG_14216,0.571196144
PITG_14217,0.141863237
PITG_14218,-0.212756888
PITG_14220,0.502542355
PITG_14221,0.458234299
PITG_14222,0.241886542
PITG_14223,0.428524322
PITG_14224,0.347612731
PITG_14225,0.561783439
PITG_14226,0.523035185
PITG_14227,0.184481121
PITG_14228,-0.151710248
PITG_14229,-0.075883384
PITG_14230,-0.210903977
PITG_14231,-0.001570117
PITG_14232,0.069024591
PITG_14237,1.10941325
PITG_14238,0.965734016
PITG_14239,-1.019900722
PITG_14241,0.01198968
PITG_14243,0.543462918
PITG_14247,0.25588233
PITG_14248,0.884591151
PITG_14249,-0.031701349
PITG_14251,-0.116870996
PITG_14252,-0.07905041
PITG_14253,0.156438886
PITG_14254,-0.270377594
PITG_14255,-0.010594326
PITG_14256,0.214642922
PITG_14257,-0.500905832
PITG_14258,0.744855156
PITG_14259,0.367200521
PITG_14260,-0.61351556
PITG_14263,0.924306793
PITG_14267,-0.688636755
PITG_14268,-0.297814331
PITG_14269,-0.678532005
PITG_14270,-0.2805744
PITG_14272,-0.324404624
PITG_14273,0.809557805
PITG_14274,0.415464499
PITG_14275,-0.315703443
PITG_14276,0.326023162
PITG_14277,0.108578535
PITG_14278,-0.52007981
PITG_14279,-0.328614203
PITG_14280,0.017989799
PITG_14281,0.283204581
PITG_14282,-0.228334736
PITG_14283,0.068985045
PITG_14284,-0.457840982
PITG_14285,-0.23139413
PITG_14286,0.045776709
PITG_14287,-0.76591522
PITG_14288,-0.208922514
PITG_14292,-0.767492605
PITG_14293,-0.289637134
PITG_14294,-0.101993115
PITG_14295,0.342382657
PITG_14296,-0.427474975
PITG_14297,-0.237149548
PITG_14298,-0.00176306
PITG_14299,-0.443638229
PITG_14300,-0.166252245
PITG_14302,-0.185445197
PITG_14303,0.730713957
PITG_14304,-0.54865865
PITG_14309,-0.657671592
PITG_14310,-0.079149908
PITG_14312,-0.217335585
PITG_14314,-0.112690363
PITG_14315,-0.48843657
PITG_14319,-0.21284152
PITG_14322,0.014235642
PITG_14325,-0.413222594
PITG_14326,-0.416878119
PITG_14327,
PITG_14328,-0.270106721
PITG_14330,0.097610606
PITG_14331,0.099843522
PITG_14332,0.175559979
PITG_14334,0.071690573
PITG_14335,-0.12538971
PITG_14336,-0.240036903
PITG_14337,0.023295805
PITG_14338,0.306237192
PITG_14339,-0.291910697
PITG_14343,-0.924596891
PITG_14344,0.135180472
PITG_14346,-0.707782327
PITG_14348,0.458100966
PITG_14349,-0.202681431
PITG_14351,-0.876225223
PITG_14352,-0.054139211
PITG_14353,0.157634357
PITG_14354,0.113096086
PITG_14355,-0.456753619
PITG_14356,0.269808234
PITG_14357,-0.517404271
PITG_14358,-0.517364089
PITG_14359,-0.089712098
PITG_14360,0.889552026
PITG_14362,-0.63453359
PITG_14363,-0.143449908
PITG_14364,0.025440743
PITG_14365,0.173840928
PITG_14366,0.201544641
PITG_14368,0.816490306
PITG_14371,1.348231262
PITG_14374,0.62822053
PITG_14375,-0.32641943
PITG_14376,0.356225042
PITG_14377,1.094548487
PITG_14379,0.093666957
PITG_14380,-0.754737158
PITG_14381,-0.278688478
PITG_14382,-0.270794439
PITG_14383,0.555274334
PITG_14384,0.852772194
PITG_14385,0.805881901
PITG_14386,-0.203158367
PITG_14388,-0.508978086
PITG_14389,-0.598098373
PITG_14390,-0.258578088
PITG_14391,0.040411684
PITG_14392,-0.055719384
PITG_14393,-1.101540419
PITG_14394,0.555827532
PITG_14396,-0.053595077
PITG_14397,-0.545430751
PITG_14398,-0.31296494
PITG_14399,-0.078642786
PITG_14400,-0.550608596
PITG_14401,-0.091839241
PITG_14402,-0.020219033
PITG_14403,
PITG_14404,0.107314978
PITG_14405,0.74177076
PITG_14406,-0.339375141
PITG_14407,-0.709852194
PITG_14409,0.324536636
PITG_14410,-0.042631678
PITG_14411,0.564473419
PITG_14412,0.775471048
PITG_14413,0.247764231
PITG_14414,0.008694678
PITG_14415,-0.160592714
PITG_14416,-0.861908411
PITG_14417,-0.215992239
PITG_14418,0.232578806
PITG_14419,-0.217495958
PITG_14420,0.046582981
PITG_14421,-0.349061887
PITG_14424,-0.093054582
PITG_14425,-0.211630437
PITG_14428,0.329357669
PITG_14429,0.498078706
PITG_14430,-0.567027649
PITG_14431,0.270369991
PITG_14432,0.015997487
PITG_14434,0.304427204
PITG_14435,0.162466746
PITG_14436,-0.41561452
PITG_14437,-0.542771813
PITG_14439,-1.724407402
PITG_14440,-0.365621399
PITG_14441,-0.647397152
PITG_14442,0.138526221
PITG_14443,0.629750717
PITG_14444,-0.168422268
PITG_14445,
PITG_14448,0.226293248
PITG_14449,-0.148216541
PITG_14450,-0.334258012
PITG_14451,0.51163768
PITG_14452,-0.23913041
PITG_14453,-0.616869626
PITG_14454,0.180734022
PITG_14455,-0.147690634
PITG_14456,-0.258353423
PITG_14458,-0.188716012
PITG_14459,0.205398775
PITG_14460,-0.31796144
PITG_14461,0.249265774
PITG_14462,-0.400640904
PITG_14463,0.361462324
PITG_14465,-0.756615638
PITG_14466,0.301155297
PITG_14467,0.865790359
PITG_14468,0.39000441
PITG_14469,0.303896074
PITG_14471,-0.046956573
PITG_14472,-0.27577466
PITG_14473,0.260172429
PITG_14474,0.51573583
PITG_14475,-0.352762939
PITG_14476,0.192242703
PITG_14477,0.30038269
PITG_14478,0.648333369
PITG_14479,0.199850028
PITG_14480,0.471648694
PITG_14481,-0.054283381
PITG_14482,-0.157354605
PITG_14483,-0.306387553
PITG_14484,-0.100946053
PITG_14485,-0.574413617
PITG_14486,-0.54598923
PITG_14487,0.380073419
PITG_14488,0.820042845
PITG_14489,0.3197486
PITG_14490,0.437467242
PITG_14491,0.432523494
PITG_14492,0.25471365
PITG_14493,1.435003847
PITG_14494,-0.01085127
PITG_14496,0.587507565
PITG_14497,-0.14745843
PITG_14498,0.12997378
PITG_14499,0.045442047
PITG_14500,-0.240089116
PITG_14502,0.479559538
PITG_14504,0.103700318
PITG_14505,-0.552848096
PITG_14506,-0.220488896
PITG_14509,0.131205345
PITG_14513,0.353122289
PITG_14514,0.182808184
PITG_14515,0.522240124
PITG_14516,0.083873117
PITG_14518,-0.055412434
PITG_14519,-0.331259204
PITG_14520,0.626064769
PITG_14523,-0.388681763
PITG_14524,-0.506830593
PITG_14525,-0.235636603
PITG_14526,-0.000727828
PITG_14527,0.026032723
PITG_14528,-0.466539344
PITG_14529,0.091803298
PITG_14530,0.313255025
PITG_14531,0.188597612
PITG_14532,0.213959741
PITG_14533,-0.703405512
PITG_14534,-0.05251898
PITG_14536,-0.056347226
PITG_14537,0.174654091
PITG_14538,-0.227444726
PITG_14539,0.047500961
PITG_14541,0.062621047
PITG_14543,0.112263364
PITG_14546,-0.461073214
PITG_14547,-0.07359301
PITG_14548,0.288443219
PITG_14549,0.096048193
PITG_14550,0.107278298
PITG_14551,0.131453956
PITG_14552,-0.177722675
PITG_14553,-0.406985024
PITG_14554,-0.724848724
PITG_14557,0.077268895
PITG_14558,0.036259032
PITG_14560,-0.174430508
PITG_14561,-0.696300058
PITG_14562,0.171526642
PITG_14563,-0.402371581
PITG_14564,-0.752239047
PITG_14565,-0.225171906
PITG_14566,0.602175797
PITG_14567,0.494353002
PITG_14568,0.079966406
PITG_14570,-0.565032618
PITG_14571,-0.751723771
PITG_14572,0.571172943
PITG_14573,-0.732735596
PITG_14574,0.454223085
PITG_14575,-0.506015121
PITG_14576,0.312311147
PITG_14577,-0.673005973
PITG_14578,-0.349360038
PITG_14579,-0.780278038
PITG_14580,-0.700186653
PITG_14581,-0.011563646
PITG_14582,0.079682269
PITG_14583,0.45944583
PITG_14584,-0.147062837
PITG_14585,-0.17943016
PITG_14586,0.064946348
PITG_14587,-0.223488116
PITG_14588,0.411768621
PITG_14589,-0.282142538
PITG_14590,-0.049919652
PITG_14591,-0.670923298
PITG_14592,-0.187774645
PITG_14593,0.266466364
PITG_14594,-0.966858518
PITG_14595,-0.564636241
PITG_14596,0.31617485
PITG_14597,-0.633425376
PITG_14598,-1.337981738
